id,text
450.0,"Ma 3adech ykoun, l'application tbarka 3ala 3bed."
451.0,"Floskom zahra, ma t3awnouna fi chay."
452.0,"Jawek mouch normal, katrou7ou win?"
453.0,"Bhar l'offre mta3 5g, kifach nchoufaha?"
454.0,T3aytou 3al 1200 ma 7ad majawebni.
455.0,"Nhib na3mel copier coller, application mouch karima."
456.0,"Snin w enty a7la oprateur, hatem barcha."
457.0,"Code *100# makhdamch, 3andekom 7ala?"
458.0,"L'application jedida mla7, 3jbni l design. ??"
459.0,"Ma8irha tajribkom, kahwa barcha."
460.0,"Mouch mla7 l'application, faza men ghir ma 7aja."
461.0,"Inssafkom, l internet taih barcha fel leyel."
462.0,Brabbi chnoua l pass mta3 weekend?
463.0,"Jawek behi, sahit l offre hedhi. ?"
464.0,7atta 3andech l internet fi l bhar? Merci Topnet!
465.0,"Service zero, kima ta7ki m3a robot. ??"
466.0,"Application simple w user friendly, merci."
467.0,"Tawwa n9oul chay 3likom, nahki les offres mte3kom."
468.0,"Ma fhemt chay, l'interface komplexe barcha."
469.0,"Merci 3ala l reponse sri3a, mli7. ??"
470.0,"C'est haram 3likom, katfalsfouna b les prix."
471.0,Najem n3ayet m3a conseiller b English?
472.0,L'application tatti erreur kif n7elha.
473.0,Nhib ncheki 3ala l reseau fi manouba.
474.0,"5idmtek mliha, choukran aziz. ??"
475.0,"Ma 3adech ykoun, hnaya l internet thebb."
476.0,"9oli chnoua lhal, ma najamch nd5ol l app."
477.0,"Leilla 5dmet mli7, l'yom chay mouch mli7."
478.0,"L'application mych tji mte3i, chnoua ta3mel?"
479.0,Sna3na problme m3a la fibre optique.
480.0,Merci Topnet Tunisie 3ala l suivi. ??
481.0,"Kahwa l'application, tatti crash kol ma nd5ol."
482.0,"Yelzem tna9sou fel les prix, chwaya 8alya."
483.0,"Ma 3andekom 7ata 7aja mliha, kollou faza."
484.0,L'offre hedhi top! N7ibha. ??
485.0,"7atta l'application ma t5dmch, wa9teli nchouf solde?"
486.0,Serviceclient@topnet.com mawjoud? Nhib naba3th mail.
487.0,"Jawna behi, mli7 3ala koll."
488.0,"Ma 3reftech kifach n7ot 5idma, 3awnouni."
489.0,Application tnajem tkoun akther mli7a.
490.0,Barcha problems m3a l'activation mta3 sim.
491.0,"Merci 3ala l'application, hyya a7la men 5idmet l'agent. ??"
492.0,"Ma tballaghouch 3ala l consommation, l fatura kbira."
493.0,Najm ykoun probleme mta3 update? L app makhdamtech.
494.0,"Rej3ou l'ancienne version, hedhi glay9a."
495.0,Brabbi chbikom msakrin l comments?
496.0,"Wa9teli nheb na3mel reclama, ma 7ad mawjoud."
497.0,"3jbni l'offre mta3 adsl, sbitar. ??"
498.0,"Moush mla7 l debit fi sousse, choufou l 7aja hedhi."
499.0,"Tawwa n3ayetkom w n9oulkom, 5idmetkom mych mli7a."
500.0,"Fhemtna, l'application fiha bug. Attent le correctif."
501.0,"Yelzem t5admou 3la service client, yelzem ykoun human."
502.0,Mli7a l'application ama tzid info 3ala consomation.
503.0,"Floskom zahra, w jawkom ta7t."
504.0,"Ma 3adech taba3kom, 5alitou l terrain. ??"
505.0,"L'application jedida a7la barcha, bravo! ??"
506.0,"Kahwa reel fi gammarth, choufouha. ??"
507.0,"Jawek 3amali 3ala 9ad ma nheb, merci."
508.0,"Choufou l'application, moush karima w interface glay9."
509.0,"Merci 3ala l'experience mla7a, customer service behi."
510.0,"Nhib nta3 jawek, kifach? ??"
511.0,"Ma 3adech ykoun, l internet lelw wa9t yji."
512.0,"C'est une arnaque l'offre hedhi, ma ykhalloch."
513.0,5idmtek mliha fi l'agence mta3 marsa.
514.0,"L'application t3attini problem, mais ma 3andich mochkla."
515.0,"Sna3na 7aja fi l box, sri3 barcha. ??"
516.0,"Merci 3ala l'offre Ramadhan, bravo."
517.0,"Yelzem tna9sou l les prix, w zidou l debit."
518.0,"Mli7 3ala koll, merci Topnet."
519.0,"Tfaddalou, chnoua l pass mta3 sbeh?"
520.0,"Application mouch mla7a, khallouna fi site web. ??"
521.0,"Ma najamch nactivi l internet, 3awnouni."
522.0,"Brabbi 3ala 3bed, l'application tji mte3i?"
523.0,Fasa5t ligne win? Ma 3amaltouch Demarche. ??
524.0,"L'internet mych mli7 fel 7ouch, sna3ou 7aja."
525.0,"L'equipe mta3kom zawali, 3awnouni barcha."
526.0,Nhib n3ref win n9oul a3chay mta3 l box?
527.0,"Service client robot, wa9teli n7ib na3mel rclamation?"
528.0,"A7la reseau fi tounes, courage! ????"
529.0,"L'application crashi, w ma t9balch l update."
530.0,"Ma 3adech ykoun, t3aytou 10 marra."
531.0,"Debit 4G sri3 barcha, choukran. ??"
532.0,Chbikom msakrin l commentaires? 3amaltou 7aja?
533.0,"Merci Topnet, n3ayetkom barcha w t5admouni mli7."
534.0,"Mochkla fel paiement, carte bancaire ma t5admetch."
535.0,"Application simple, w koll chay mzian."
536.0,L'offre mta3 l't hya hia! ???
537.0,"Ma fhemt chay, l'interface komplexe. Sahlouha."
538.0,"Re9i9a l'application, ma t7ibouch t5dmouha?"
539.0,"Jawkom 9wi fi zone rurale, merci! ??"
540.0,"Yelzem tzidou agences, barcha attente."
541.0,"Ma 3andekom 7ata flos, w 5idmtkom zero."
542.0,"Nhib nchouf code puk, win njibou?"
543.0,"L'application ma tahbetch, design 9dim."
544.0,"Merci 3ala l'amlioration, l'app saret a7la."
545.0,"C'est dommage, 3andna mochkla m3a l box."
546.0,Najm ykoun pass mta3 l 3chya?
547.0,"Service mla7, w jaw behi."
548.0,"L'application glay9a, wa9teli nheb na3mel recharge."
549.0,"Inssafna, l'application tatti erreur 500."
550.0,"7attyt sim fi telephone okhr, ma 3adchet. ??"
551.0,Brabbi kifach nsa7het compte?
552.0,"Merci 3ala l'avantage, c'est gentil. ??"
553.0,Wa9teli nheb na3tel fiha l'application barcha.
554.0,"L'internet thebb waqt l'user, choufouha."
555.0,"Ma3adech taba3kom, 9al3itouna b les prix."
556.0,"Tna9sou flouskom, chwaya 8alya. ??"
557.0,"Service rapide fi l'agence, merci."
558.0,L'application ma t5dmch 3ala l'ancien telephone.
559.0,Najm nkaml l offre mta3i mnghir ma n9ess?
560.0,"Mouch mla7 l internet fi biti, yelzem tzidou. ??"
561.0,"Jawkom mouch 3adi, sri3 barcha."
562.0,Chnoua l pass mta3 weekend? wa9teli ybda?
563.0,"Ma najamch n3ayet service client, le numero makhdmch."
564.0,"Merci 3ala l reponse, mais ma fhemt chay."
565.0,L'application crashi kif nji nchouf offre. ??
566.0,"Kahwa l'application, zidou fiha options."
567.0,C'est quoi l probleme? Internet taih. ??
568.0,"Nhib na3mel rclamation, win nemchi?"
569.0,"Bonne continuation, a7la jaw. ??"
570.0,"Ma tjawbouch 3ala l emails, service zero."
571.0,L'application ma t3attich l code puk.
572.0,"Faza m3a l'application, ma t7ebch t9abel l selfie."
573.0,"Merci 3ala l passeport, ma3adech na3mel 7aja. ??"
574.0,"L'interface 3jbni, moder ne w simple."
575.0,Najm ykoun l bug mta3 l'app 3ala Android?
576.0,"Choufou l'application, tnajem tkoun akther fluid."
577.0,Sna3na mochkla m3a l'activation mta3 l'option.
578.0,"Merci Topnet, les offres mtawla. ?"
579.0,Kifach n5arjou flous mn l'app?
580.0,"Ma 3adech ykoun, l'application tatti sueur. ??"
581.0,"7aja bitha l'application, rahou fiha bugs barcha."
582.0,Brabbi chbikom ma t7ottouch 5idma?
583.0,Yelzem tkoun l'application fi l'arabe.
584.0,"Mlih barcha, merci 3ala l update. ??"
585.0,"Service client ye5i barcha, ma 3awench."
586.0,L'application ma tzidch fiha les langues?
587.0,Kifach n7ot puce fi l'application?
588.0,"Jawkom sbitar, w l'application mli7a."
589.0,"Nhib na3mel upgrade, kifach?"
590.0,"C'est honteur, 3andi mochkla w ma 7ad 3aweni. ??"
591.0,Merci 3ala l'offre mta3 1DT. ??
592.0,Ma najamch n5dm l'application fi l'etranger?
593.0,"L'application tbarka 3ala 3bed, wa9teli n7eb na3mel 7aja tatti erreur."
594.0,"7ala mouch kima yelzem, l'application glay9a."
595.0,Merci 3ala l speed mta3 l'internet. ??
596.0,Chnoua l pass mta3 lilet?
597.0,"Ma 3andich signal fi l gharb, choufouha. ??"
598.0,Yelzem tzidou l'epaisseur mta3 l'application. ??
599.0,"Merci Topnet, customer service sri3."
600.0,"Nhib nchoukillek l'application, 5ayba barcha."
601.0,"Ma najamch nd5ol l'application, oublie mdp?"
602.0,C'est normal l'attente fi l'agence? ??
603.0,"Brabbi l'application ma t5dmch, 7atta l'ancienne."
604.0,"Application mych mla7a, zidou l couleurs."
605.0,Najem nkamel l'abonnement mn l'app?
606.0,"Wa9teli n3ayet 1200, y9oulou errors. ??"
607.0,"Merci 3ala les solutions, mli7 3ala koll."
608.0,"Floskom 8alya, w l'internet brabi. ??"
609.0,L'application tnajem tkoun a7la men heka. ??
610.0,Chbikom tna9sou les go? Ma 3adech ykoun. ??
611.0,Jawkom fi l south mouch mla7. ??
612.0,"Application mla7, w interface simple."
613.0,"Wa9teli nchouf les offres, l'application tatti sueur. ??"
614.0,Merci Topnet 3ala l'amlioration. ?
615.0,"Mochkla fel paiement, wa9teli n7eb na3mel. ??"
616.0,C'est quoi l probleme mta3 l'application? ??
617.0,"Nhib na3mel reclama, win n7ot'ha?"
618.0,"Service client ye5i, w l'application akther. ??"
619.0,Brabbi l'application ma t3attich l RIB?
620.0,"L'application crashi kol 5 min, chbikom?"
621.0,Merci 3ala les offers mla7. ??
622.0,Najem n3ayet b free fi l'app?
623.0,"Ma 3adech ykoun, l'application ta7souna. ??"
624.0,"Sna3na mochkla m3a l'solde, ma nchoufouch. ??"
625.0,Yelzem t7ottou dark mode fi l'application. ??
626.0,"C'est dommage, l'app kenet a7la."
627.0,L'application ma ta3tinich details mta3 consomation. ??
628.0,"Merci l'equipe, 3awnouni barcha. ??"
629.0,"Ma najamch n3ayet fi l'etranger, chbikom? ??"
630.0,"Choufou l'application, ma tzidouch features. ??"
631.0,Service client 3amli 3ala 9ad ma nheb. ??
632.0,"Nhib n5arjou flous, kifach? ??"
633.0,"L'application t5dm barcha, merci Topnet. ??"
634.0,"Brabbi, chnoua l'offre mta3 l'anne? ??"
635.0,Yelzem tzidou l vitesse mta3 l'app. ??
636.0,Merci 3ala l passeport internet. ?
637.0,"Faza m3a l'application, ma t3attich historique. ??"
638.0,L'application ma t5dmch 3ala l'iphone 5. ??
639.0,Chbikom ma t3awnounach? ??
640.0,Najem nchouf les factures fi l'app? ??
641.0,"Ma 3adech ykoun, l'application ta7t. ??"
642.0,"Merci Topnet Tunisie, 5idmetkom top. ??"
643.0,"C'est haram 3likom, l'internet 3andkom 8ali. ??"
644.0,L'application ma ta3tinich notification. ??
645.0,"Nhib na3mel change mta3 l'offre, kifach?"
646.0,Yelzem tna9sou l les attentes fi l'agence. ?
647.0,"L'application crashi, w ma 3andich solution. ??"
648.0,"Merci 3ala l'update, saret a7la. ?"
649.0,Ma najamch nactivi roaming. ??
650.0,"Service zero, w l'application zero. ??"
651.0,Brabbi l'application ma t3attich les codes. ??
652.0,"L'interface 9dima, yelzem tzidou modernit. ??"
653.0,Merci 3ala l'activation sri3a. ?
654.0,"Choufou l'application, tnajem tkoun a7la. ??"
655.0,C'est grave l'application mta3kom. ??
656.0,Nhib nchouf l'RIB mta3i. ??
657.0,"Ma 3adech ykoun, l'application tbarka 3ala 3bed. ??"
658.0,"Merci l'equipe Topnet, courage. ??"
659.0,"L'application ta7souna, chbikom? ??"
660.0,Najem n3ayet 3al 1200 gratuitement? ??
661.0,Ma najamch n5dm l'app fi l'etranger. ??
662.0,"Brabbi, l'application ma t7ebch tji. ??"
663.0,"C'est n'importe quoi, tna9sou les prix. ??"
664.0,"Merci 3ala l'application, mli7a. ?"
665.0,"L'application glay9a, wa9teli nd5ol. ??"
666.0,Yelzem tzidou agences fi bledna. ??
667.0,Chbikom l'app crashi barcha? ??
668.0,Nhib na3mel transfer credit. ??
669.0,"Ma 3adech ykoun, l'application ma t5dmch. ??"
670.0,"Merci 3ala l speed, l'internet sri3. ??"
671.0,L'application ma ta3tinich les details. ??
672.0,"C'est dommage, ma t3awnounich. ??"
673.0,Brabbi kifach nsa7het l'app? ??
674.0,"Service client mouch mla7, yelzem t5admou. ??"
675.0,Najem nchouf l historique mta3 appels? ??
676.0,Yelzem tzidou l'options fi l'app. ??
677.0,Merci 3ala l'info. ??
678.0,"L'application ta7t, wa9teli nheb na3mel 7aja. ??"
679.0,"Ma 3adech taba3kom, les prix t3adew. ??"
680.0,"Choufou l'application, ma t5dmch 3ala android. ??"
681.0,"C'est haram, l'application crashi. ??"
682.0,"Nhib n3ayet l'agent, win nemchi? ??"
683.0,"Merci Topnet, l'app saret a7la. ?"
684.0,"Brabbi, l'application tatti erreur. ??"
685.0,"L'interface mla7, mais l'app slow. ??"
686.0,Yelzem t7ottou dark mode. ??
687.0,"Ma najamch nd5ol, mot de passe oubli. ??"
688.0,Merci 3ala l'activation. ?
689.0,Chbikom l'app ma tji? ??
690.0,C'est normal lenteur mta3 l'app? ??
691.0,Najem n5arjou flous mn compte? ??
692.0,L'application ma ta3tinich confirmation. ??
693.0,Merci 3ala l'avantage. ??
694.0,"Ma 3adech ykoun, l'app glay9a. ??"
695.0,Brabbi chnoua l pass mta3 sbeh? ??
696.0,"Service zero, l'application zero. ??"
697.0,Yelzem tzidou l vitesse mta3 l'internet. ??
698.0,Nhib na3mel reclamation. ??
699.0,"Merci l'equipe, 5idmetkom sbitar. ??"
700.0,"C'est dommage, l'app tbarka 3ala 3bed. ??"
701.0,"Choufou l'application, crashi kol chwaya. ??"
702.0,Ma najamch n3ayet l service client. ??
703.0,L'application ma t3attich choix. ??
704.0,"Brabbi, kifach nactivi 4G? ??"
705.0,"Merci Topnet, jawkom mli7. ??"
706.0,Yelzem tna9sou flous mta3 l'offre. ??
707.0,Najem nchouf les details mta3 sim? ??
708.0,"C'est haram 3likom, tna9sou les prix. ??"
709.0,"L'application ma t5dmch, wa9teli nd5ol. ??"
710.0,Merci 3ala l reponse sri3a. ?
711.0,Chbikom l'app slow barcha? ??
712.0,Nhib n3ayet m3a conseiller. ??
713.0,"Service client mla7, mais l'app la. ??"
714.0,"Brabbi, l'application tatti erreur 404. ??"
715.0,Yelzem tzidou l features. ??
716.0,Ma najamch n5dm l'app fi l leyel. ??
717.0,Merci 3ala l offre. ??
718.0,"L'application tbarka 3ala 3bed, ma t5dmch. ??"
719.0,"C'est grave, l'internet taih. ??"
720.0,"Choufou l'application, ma t3attich solde. ??"
721.0,Najem n3ayet 3al 1200? ??
722.0,"Ma 3adech taba3kom, 5idmetkom rahet. ??"
723.0,Merci Topnet Tunisie. ??
724.0,Brabbi l'application ma t3attich l code. ??
725.0,Yelzem t7ottou l'arabe. ????
726.0,"L'application crashi, wa9teli nheb na3mel recharge. ??"
727.0,Nhib nchouf consomation. ??
728.0,"C'est n'importe quoi, l'app glay9a. ??"
729.0,Merci 3ala l update. ?
730.0,Ma najamch nactivi offre. ??
731.0,"Service zero, yelzem t5admou. ??"
732.0,L'application ma t5dmch 3ala l'android. ??
733.0,"Brabbi, kifach nchouf fatura? ??"
734.0,Yelzem tzidou l vitesse. ??
735.0,Najem n3ayet l'agent? ??
736.0,"Merci 3ala l'info, mli7. ??"
737.0,"C'est dommage, l'app crashi. ??"
738.0,"Choufou l'application, ma t5dmch bien. ??"
739.0,Nhib na3mel reclama. ??
740.0,L'application ma ta3tinihch l RIB. ??
741.0,Merci 3ala l service. ??
742.0,Brabbi l'application tatti sueur. ??
743.0,Yelzem tna9sou les prix. ??
744.0,Ma najamch nd5ol l'app. ??
745.0,Service client mla7. ??
746.0,L'application tbarka 3ala 3bed. ??
747.0,"C'est haram, tna9sou les go. ??"
748.0,Chbikom l'app crashi? ??
749.0,Najem n5arjou flous? ??
750.0,Ma 3adech taba3kom. ??
751.0,"Merci Topnet, l'app mla7. ?"
752.0,"Brabbi, l'application ma t5dmch. ??"
753.0,Yelzem tzidou options. ??
754.0,Nhib n3ayet 1200. ??
755.0,L'application ta7souna. ??
756.0,"C'est grave, l'app slow. ??"
757.0,Merci 3ala l activation. ?
758.0,"Choufou l'application, tatti erreur. ??"
759.0,Ma najamch nchouf solde. ??
760.0,"Service zero, l'app zero. ??"
761.0,L'application ma t3attich historique. ??
762.0,Brabbi kifach nactivi? ??
763.0,Najem n3ayet service? ??
764.0,Merci 3ala l offre mla7. ??
765.0,"C'est dommage, ma t5dmch. ??"
766.0,Chbikom l'app ta7t? ??
767.0,Nhib n5arjou flous. ??
768.0,L'application crashi barcha. ??
769.0,Merci l'equipe. ??
770.0,Brabbi l'application ma tji. ??
771.0,Yelzem tna9sou attente. ?
772.0,Ma najamch n3ayet. ??
773.0,Service client zero. ??
774.0,L'application ma ta3tinihch details. ??
775.0,C'est haram 3likom. ??
776.0,Choufou l'application. ??
777.0,Najem nchouf fatura? ??
778.0,Ma 3adech ykoun. ??
779.0,Merci 3ala l speed. ??
780.0,Brabbi l'app slow. ??
781.0,L'application ta7t. ??
782.0,C'est n'importe quoi. ??
783.0,Merci Topnet. ??
784.0,Chbikom ma t5dmch? ??
785.0,Ma najamch nactivi. ??
786.0,Service mla7. ??
787.0,Brabbi chnoua l pass? ?
788.0,Yelzem t5dmou 3la l'app. ??
789.0,Najem n3ayet? ??
790.0,Merci 3ala l reponse. ?
791.0,C'est dommage. ??
792.0,Choufouha. ??
793.0,Nhib l'RIB. ??
794.0,L'application crashi. ??
795.0,Merci. ??
796.0,Brabbi erreur. ??
797.0,Yelzem tzidou. ??
798.0,Ma najamch. ??
799.0,Service zero. ??
800.0,L'app glay9a. ??
801.0,C'est haram. ??
802.0,Chbikom? ??
803.0,Najem? ?
804.0,Ma 3adech. ??
805.0,Brabbi. ?
806.0,Yelzem. ??
807.0,Nhib. ??
808.0,L'app. ??
809.0,C'est. ??
810.0,Choufou. ??
811.0,Ma. ??
812.0,Service. ??
813.0,Merci. ?
814.0,Brabbi. ??
815.0,Najem. ??
816.0,L'application. ??
817.0,Chbikom. ??
818.0,Nhib. ?
819.0,Brabbi l'app. ??
820.0,Yelzem tna9sou. ??
821.0,Ma najamch nd5ol. ??
822.0,L'app ma t5dmch. ??
823.0,Najem n3ayet 1200? ??
824.0,Brabbi erreur 404. ??
825.0,Yelzem tzidou l options. ??
826.0,Nhib nchouf solde. ??
827.0,C'est grave. ??
828.0,Chbikom l'app crashi. ??
829.0,Brabbi l'application glay9a. ??
830.0,L'app ma t3attich l code. ??
831.0,Choufou l'application s'il vous plat. ??
832.0,Ma 3adech ykoun l'app ta7t. ??
833.0,Chbikom l'app slow? ??
834.0,Chokran Topnet! 🔥
835.0,a7sen offre mte3 sarka hhh
836.0,l'internet dima t9oss fi lil
837.0,"Bravo Topnet, service impeccable"
838.0,reseau 5/5 fil blassa mte3i ❤️
839.0,Ya3tikom essa7a
840.0,l'internet dima t9oss fi lil ❤️
841.0,Krahtha l'topnet mel offre hethi 😂
842.0,9adeh soum l'internet? ❤️
843.0,Jawbouni message privé
844.0,YA3TIKOM ESSA7A 📶
845.0,Chokran Topnet!
846.0,top internet mcha m3aya mriguel
847.0,top internet mcha m3aya mriguel 👍
848.0,yatikom sa7a 3al offre jdida
849.0,9ASIT 4G W MAFAMA CHAY
850.0,Krahtha l'topnet mel offre hethi
851.0,check inbox svp
852.0,Chnowa jdid lyoum?
853.0,Ahla topnet dima ltop 🙄
854.0,Tawa hetha réseau?
855.0,TOP INTERNET MCHA M3AYA MRIGUEL
856.0,Dima mdalletna Topnet
857.0,9asit 4G w mafama chay 🙄
858.0,Solde yetser9 wahdou!! 👍
859.0,connexion stable w tayara
860.0,Reseau zerooo fi bardo
861.0,Solde yetser9 wahdou!!
862.0,FLOUSSI MCHET FIL FARAGH
863.0,Reseau tayara barcha ❤️ 🔥
864.0,Pff dima l'internet m9oussa
865.0,9asit 4g w mafama chay
866.0,Dima mdalletna Topnet ❤️
867.0,TAWA HETHA RÉSEAU?
868.0,KIFECH NA3REF EL SOLDE MTE3I? 😡
869.0,Floussi mchet fil faragh
870.0,N7eb nbadal l'offre chna3mel?
871.0,yezzi mel sarka ya topnet 📶
872.0,Top internet mcha m3aya mriguel
873.0,"Bonjour, comment activer? ❤️"
874.0,Mafhemtech l'offre hethi chnowa feha
875.0,Pff dima l'internet m9oussa 💸
876.0,SERVICE CLIENT MAYHEZZOUCH
877.0,Bonne continuation!
878.0,Code topnet svp 😂
879.0,PFF DIMA L'INTERNET M9OUSSA 💸
880.0,n7eb nbadal l'offre chna3mel?
881.0,Ya3tikom essa7a ❤️
882.0,Service client mayhezzouch
883.0,JAWBOUNI MESSAGE PRIVÉ
884.0,Chnowa jdid lyoum? 👍
885.0,Yatikom sa7a 3al offre jdida
886.0,Ahla topnet dima ltop
887.0,Appel ma yet3adech jemla
888.0,topnet tounes
889.0,Winhom les points fidelité?
890.0,AHLA TOPNET DIMA LTOP
891.0,Arnaque kbira
892.0,Check inbox svp 🤔
893.0,Service client tayara
894.0,Connexion stable w tayara 📶
895.0,reseau 5/5 fil blassa mte3i
896.0,"BRAVO TOPNET, SERVICE IMPECCABLE 🔥"
897.0,appel ma yet3adech jemla 💸
898.0,est-ce que famma promo jeyya?
899.0,Est-ce que famma promo jeyya?
900.0,"Bravo Topnet, service impeccable 🔥"
901.0,L'OFFRE HETHI JET FI WA9THA 💸
902.0,Connexion stable w tayara
903.0,Bonne continuation! 👍
904.0,L'offre hethi s7i7a?
905.0,A7sen operateur fi tounes sans discussion
906.0,Reseau 5/5 fil blassa mte3i 🙏
907.0,SERVICE CLIENT TAYARA
908.0,Bonne continuation! 📶
909.0,RESEAU ZEROOO FI BARDO 🔥
910.0,A7sen offre mte3 sarka hhh 👍
911.0,Vraiment l'application jdida sahla barcha 👌
912.0,floussi mchet fil faragh 👍
913.0,Winhom les points fidelité? 🔥
914.0,Floussi mchet fil faragh 😂
915.0,Service client tayara 😂
916.0,Null service ❤️
917.0,service client mayhezzouch 🔥
918.0,L'offre hethi jet fi wa9tha
919.0,Ya3tikom essa7a 🙏
920.0,reseau tayara barcha ❤️
921.0,Null service
922.0,A7sen offre mte3 sarka hhh 🙏
923.0,"BONJOUR, COMMENT ACTIVER? 💸"
924.0,Code topnet svp
925.0,Tawa hetha réseau? 👌
926.0,KIFECH NA3REF EL SOLDE MTE3I?
927.0,Code topnet svp 🤔
928.0,a7sen operateur fi tounes sans discussion
929.0,"bonjour, comment activer? 📶"
930.0,Ghalia barcha
931.0,Service client mayhezzouch 🔥
932.0,YEZZI MEL SARKA YA TOPNET
933.0,l'offre hethi s7i7a?
934.0,A7sen offre mte3 sarka hhh
935.0,service client tayara
936.0,l'internet dima t9oss fi lil 😂
937.0,Vraiment l'application jdida sahla barcha 🤔
938.0,A7sen operateur fi tounes sans discussion 👌
939.0,Tawa hetha réseau? ❤️
940.0,service client tayara 😡
941.0,Ahla topnet dima ltop 🤔
942.0,vraiment l'application jdida sahla barcha
943.0,Mochkla fil code
944.0,L'offre hethi s7i7a? 👌
945.0,MOCHKLA FIL CODE
946.0,Check inbox svp
947.0,9ADEH SOUM L'INTERNET?
948.0,dima mdalletna topnet
949.0,A7sen operateur fi tounes sans discussion 😡
950.0,"Bravo Topnet, service impeccable ❤️"
951.0,Topnet tounes
952.0,L'internet dima t9oss fi lil
953.0,Dima mdalletna Topnet 💸
954.0,Tebloka el compte mte3i w 7ad ma jawedni
955.0,svp 3andi mochkla sghira 💸
956.0,Jawbouni message privé 😂
957.0,tawa hetha réseau?
958.0,9asit 4G w mafama chay 🙏
959.0,9adeh soum l'internet?
960.0,service client mayhezzouch
961.0,L'offre hethi jet fi wa9tha 👍
